title,author,publisher,publication_date,discount,price,url,canbuy
女大當家,李瑟娥,寂寞,2024-08-01,79.0,331,https://www.books.com.tw/products/0010995763?loc=P_0005_001,1.0
女大當家 (電子書),李瑟娥,寂寞,2024-08-01,,252,https://www.books.com.tw/products/E050227231?loc=P_0005_002,1.0
情敵【《不便利的便利店》金浩然生涯最深情之作】,金浩然,寂寞,2024-07-01,79.0,347,https://www.books.com.tw/products/0010992775?loc=P_0005_003,1.0
情敵【《不便利的便利店》金浩然生涯最深情之作】 (電子書),金浩然,寂寞,2024-07-01,88.0,271,https://www.books.com.tw/products/E050223266?loc=P_0005_004,1.0
家弒絕招【刺激懸疑再升級!《家弒服務》超狂續集】,芙麗達．麥法登,寂寞,2024-06-01,79.0,363,https://www.books.com.tw/products/0010989975?loc=P_0005_005,1.0
家弒絕招【刺激懸疑再升級!《家弒服務》超狂續集】 (電子書),芙麗達．麥法登,寂寞,2024-06-01,88.0,283,https://www.books.com.tw/products/E050217708?loc=P_0005_006,1.0
家弒絕招【精采試讀本】 (電子書),芙麗達．麥法登,寂寞,2024-05-13,,0,https://www.books.com.tw/products/E050216647?loc=P_0005_007,0.0
錯時錯地【已經發生的謀殺，有可能倒轉嗎?】,吉莉安．麥卡利斯特,寂寞,2024-05-01,79.0,379,https://www.books.com.tw/products/0010987643?loc=P_0005_008,1.0
錯時錯地【已經發生的謀殺，有可能倒轉嗎?】 (電子書),吉莉安．麥卡利斯特,寂寞,2024-05-01,88.0,295,https://www.books.com.tw/products/E050214293?loc=P_0005_009,1.0
救命稻草,孫元平,寂寞,2024-04-01,79.0,316,https://www.books.com.tw/products/0010985000?loc=P_0005_010,1.0
救命稻草 (電子書),孫元平,寂寞,2024-04-01,88.0,246,https://www.books.com.tw/products/E050210417?loc=P_0005_011,1.0
金盞花心靈洗滌所,尹淨銀,寂寞,2024-03-01,79.0,331,https://www.books.com.tw/products/0010982914?loc=P_0005_012,1.0
金盞花心靈洗滌所【網書限量贈-國際藝術家Daria Song特繪書籍主視覺海報】,尹淨銀,寂寞,2024-03-01,79.0,331,https://www.books.com.tw/products/0010982915?loc=P_0005_013,1.0
金盞花心靈洗滌所 (電子書),尹淨銀,寂寞,2024-03-01,88.0,258,https://www.books.com.tw/products/E050204153?loc=P_0005_014,1.0
明亮燦爛的你,雪比．范．裴特,寂寞,2024-02-01,79.0,379,https://www.books.com.tw/products/0010980263?loc=P_0005_015,1.0
明亮燦爛的你 (電子書),雪比．范．裴特,寂寞,2024-02-01,88.0,295,https://www.books.com.tw/products/E050200386?loc=P_0005_016,1.0
詭畫連篇,傑森・雷庫拉克,寂寞,2023-12-01,79.0,363,https://www.books.com.tw/products/0010973875?loc=P_0005_017,1.0
詭畫連篇 (電子書),傑森・雷庫拉克,寂寞,2023-12-01,88.0,283,https://www.books.com.tw/products/E050190620?loc=P_0005_018,1.0
望遠洞兄弟【《不便利的便利店》金浩然成名作】,金浩然,寂寞,2023-11-01,79.0,363,https://www.books.com.tw/products/0010971304?loc=P_0005_019,1.0
望遠洞兄弟【博客來獨家贈FIGHTING明信片組】,金浩然,寂寞,2023-11-01,79.0,363,https://www.books.com.tw/products/0010971305?loc=P_0005_020,1.0
望遠洞兄弟【《不便利的便利店》金浩然成名作】 (電子書),金浩然,寂寞,2023-11-01,88.0,283,https://www.books.com.tw/products/E050184786?loc=P_0005_021,1.0
父親的解放日記,鄭智我,寂寞,2023-10-01,79.0,331,https://www.books.com.tw/products/0010968581?loc=P_0005_022,1.0
父親的解放日記 (電子書),鄭智我,寂寞,2023-10-01,88.0,258,https://www.books.com.tw/products/E050181287?loc=P_0005_023,1.0
父親的解放日記【搶先看試讀本】 (電子書),鄭智我,寂寞,2023-09-18,,0,https://www.books.com.tw/products/E050181233?loc=P_0005_024,0.0
惡魔的租約沒有期限【博客來獨家‧惡魔在身邊雙面書籤】,李樂夏,寂寞,2023-08-01,79.0,339,https://www.books.com.tw/products/0010962981?loc=P_0005_025,1.0
惡魔的租約沒有期限 (電子書),李樂夏,寂寞,2023-08-01,88.0,264,https://www.books.com.tw/products/E050171797?loc=P_0005_026,1.0
家弒服務,芙麗達．麥法登,寂寞,2023-07-01,79.0,363,https://www.books.com.tw/products/0010960201?loc=P_0005_027,1.0
家弒服務 (電子書),芙麗達．麥法登,寂寞,2023-07-01,88.0,283,https://www.books.com.tw/products/E050167052?loc=P_0005_028,1.0
家弒服務【精彩試讀本】 (電子書),芙麗達．麥法登,寂寞,2023-06-13,,0,https://www.books.com.tw/products/E050166200?loc=P_0005_029,0.0
不便利的便利店2,金浩然,寂寞,2023-05-01,79.0,331,https://www.books.com.tw/products/0010954883?loc=P_0005_030,1.0
不便利的便利店2 (電子書),金浩然,寂寞,2023-05-01,88.0,258,https://www.books.com.tw/products/E050158866?loc=P_0005_031,1.0
想殺的孩子,李花兒,寂寞,2023-04-01,9.0,315,https://www.books.com.tw/products/0010952693?loc=P_0005_032,1.0
想殺的孩子 (電子書),李花兒,寂寞,2023-03-30,,245,https://www.books.com.tw/products/E050156311?loc=P_0005_033,1.0
升級UPGRADE,布萊克．克勞奇,寂寞,2023-03-01,7.0,336,https://www.books.com.tw/products/0010950228?loc=P_0005_034,1.0
升級UPGRADE (電子書),布萊克．克勞奇,寂寞,2023-02-23,,336,https://www.books.com.tw/products/E050154156?loc=P_0005_035,1.0
米奇7號,愛德華．艾希頓,寂寞,2023-01-01,9.0,378,https://www.books.com.tw/products/0010945067?loc=P_0005_036,1.0
米奇7號 (電子書),愛德華．艾希頓,寂寞,2023-01-01,,294,https://www.books.com.tw/products/E050150326?loc=P_0005_037,1.0
記憶書店：一個預約復仇的空間,鄭明燮,寂寞,2022-12-01,79.0,308,https://www.books.com.tw/products/0010941900?loc=P_0005_038,1.0
記憶書店：一個預約復仇的空間 (電子書),鄭明燮,寂寞,2022-12-01,,273,https://www.books.com.tw/products/E050147907?loc=P_0005_039,1.0
詛咒兔子,鄭寶拉,寂寞,2022-10-01,9.0,396,https://www.books.com.tw/products/0010936388?loc=P_0005_040,1.0
詛咒兔子 (電子書),鄭寶拉,寂寞,2022-10-01,,308,https://www.books.com.tw/products/E050142419?loc=P_0005_041,1.0
不便利的便利店,金浩然,寂寞,2022-09-01,79.0,316,https://www.books.com.tw/products/0010933558?loc=P_0005_042,1.0
不便利的便利店 (電子書),金浩然,寂寞,2022-09-01,88.0,246,https://www.books.com.tw/products/E050140536?loc=P_0005_043,1.0
女巫瑟西,瑪德琳．米勒,寂寞,2022-08-01,9.0,432,https://www.books.com.tw/products/0010930763?loc=P_0005_044,1.0
女巫瑟西 (電子書),瑪德琳．米勒,寂寞,2022-08-01,,336,https://www.books.com.tw/products/E050138262?loc=P_0005_045,1.0
備份人生：歡迎回來!您的意識已下載,馬修．費茲西蒙斯,寂寞,2022-07-01,9.0,405,https://www.books.com.tw/products/0010927878?loc=P_0005_046,1.0
備份人生：歡迎回來!您的意識已下載 (電子書),馬修．費茲西蒙斯,寂寞,2022-07-01,,315,https://www.books.com.tw/products/E050135297?loc=P_0005_047,1.0
UBIK尤比克【這部小說無所不能，《銀翼殺手》菲利普.狄克傳世經典】,菲利普．狄克,寂寞,2022-05-01,7.0,301,https://www.books.com.tw/products/0010922471?loc=P_0005_048,1.0
UBIK尤比克【這部小說無所不能，《銀翼殺手》菲利普.狄克傳世經典】 (電子書),菲利普．狄克,寂寞,2022-05-01,,301,https://www.books.com.tw/products/E050129998?loc=P_0005_049,1.0
歡迎光臨夢境百貨2：找回不再做夢的人,李美芮,寂寞,2022-04-01,79.0,363,https://www.books.com.tw/products/0010920083?loc=P_0005_050,1.0
歡迎光臨夢境百貨2：找回不再做夢的人 (電子書),李美芮,寂寞,2022-04-01,,322,https://www.books.com.tw/products/E050127067?loc=P_0005_051,1.0
災難觀光團：命懸一線的旅程即將出發,尹高恩,寂寞,2022-03-01,9.0,324,https://www.books.com.tw/products/0010917136?loc=P_0005_052,1.0
災難觀光團：命懸一線的旅程即將出發 (電子書),尹高恩,寂寞,2022-03-01,,250,https://www.books.com.tw/products/E050122716?loc=P_0005_053,1.0
倖存之家,安．派契特,寂寞,2022-01-01,9.0,432,https://www.books.com.tw/products/0010911521?loc=P_0005_054,1.0
倖存之家 (電子書),安．派契特,寂寞,2022-01-01,,336,https://www.books.com.tw/products/E050117897?loc=P_0005_055,1.0
告訴我，你受了什麼苦?,西格麗德．努涅斯,寂寞,2021-12-01,9.0,351,https://www.books.com.tw/products/0010909058?loc=P_0005_056,1.0
告訴我，你受了什麼苦? (電子書),西格麗德．努涅斯,寂寞,2021-12-01,,273,https://www.books.com.tw/products/E050115241?loc=P_0005_057,1.0
靈魂穿越手稿,亞歷斯．蘭德金,寂寞,2021-09-01,9.0,396,https://www.books.com.tw/products/0010900446?loc=P_0005_058,1.0
靈魂穿越手稿 (電子書),亞歷斯．蘭德金,寂寞,2021-09-01,,308,https://www.books.com.tw/products/E050103136?loc=P_0005_059,1.0
歡迎光臨夢境百貨：您所訂購的夢已銷售一空,李美芮,寂寞,2021-08-01,79.0,339,https://www.books.com.tw/products/0010897792?loc=P_0005_060,1.0
歡迎光臨夢境百貨：您所訂購的夢已銷售一空 (電子書),李美芮,寂寞,2021-08-01,88.0,264,https://www.books.com.tw/products/E050099137?loc=P_0005_061,1.0
消失的匿名小說家,亞莉珊卓．安德魯斯,寂寞,2021-07-01,9.0,378,https://www.books.com.tw/products/0010894718?loc=P_0005_062,1.0
消失的匿名小說家 (電子書),亞莉珊卓．安德魯斯,寂寞,2021-07-01,,294,https://www.books.com.tw/products/E050096353?loc=P_0005_063,1.0
什麼荒謬年代,凱俐．瑞德,寂寞,2021-05-01,9.0,351,https://www.books.com.tw/products/0010889446?loc=P_0005_064,1.0
什麼荒謬年代 (電子書),凱俐．瑞德,寂寞,2021-05-01,88.0,240,https://www.books.com.tw/products/E050091685?loc=P_0005_065,1.0
摯友,西格麗德‧努涅斯,寂寞,2020-11-01,79.0,300,https://www.books.com.tw/products/0010873970?loc=P_0005_066,1.0
摯友 (電子書),西格麗德‧努涅斯,寂寞,2020-11-01,,266,https://www.books.com.tw/products/E050078511?loc=P_0005_067,1.0
三股髮辮,萊蒂西亞．寇隆巴尼,寂寞,2020-08-01,9.0,324,https://www.books.com.tw/products/0010864563?loc=P_0005_068,1.0
三股髮辮 (電子書),萊蒂西亞．寇隆巴尼,寂寞,2020-08-01,,250,https://www.books.com.tw/products/E050071591?loc=P_0005_069,1.0
血橙,海莉葉．泰絲,寂寞,2020-07-01,9.0,342,https://www.books.com.tw/products/0010861701?loc=P_0005_070,1.0
終結狩獵的女孩,大衛．拉格朗茲,寂寞,2020-06-01,9.0,369,https://www.books.com.tw/products/0010858396?loc=P_0005_071,0.0
終結狩獵的女孩 (電子書),大衛．拉格朗茲,寂寞,2020-06-01,,287,https://www.books.com.tw/products/E050068793?loc=P_0005_072,1.0
寂寞終站,班尼迪克‧威爾斯,寂寞,2020-05-01,9.0,333,https://www.books.com.tw/products/0010855831?loc=P_0005_073,1.0
神祕雲商城,羅柏．哈特,寂寞,2020-03-01,9.0,359,https://www.books.com.tw/products/0010849897?loc=P_0005_074,1.0
神祕雲商城 (電子書),羅柏．哈特,寂寞,2020-03-01,,279,https://www.books.com.tw/products/E050064151?loc=P_0005_075,1.0
神祕雲商城【博客來獨家封面版】 (電子書),羅柏．哈特,寂寞,2020-03-01,,279,https://www.books.com.tw/products/E050064253?loc=P_0005_076,1.0
神奇收費亭【電影暖身版.傳奇再現】,諾頓．傑斯特,寂寞,2020-01-01,9.0,270,https://www.books.com.tw/products/0010843710?loc=P_0005_077,1.0
神奇收費亭【電影暖身版.傳奇再現】 (電子書),諾頓．傑斯特,寂寞,2020-01-01,,210,https://www.books.com.tw/products/E050061899?loc=P_0005_078,1.0
五杯酒,安．格里芬,寂寞,2019-12-01,9.0,324,https://www.books.com.tw/products/0010840748?loc=P_0005_079,1.0
五杯酒 (電子書),安．格里芬,寂寞,2019-12-01,,250,https://www.books.com.tw/products/E050059788?loc=P_0005_080,1.0
記憶的玩物,布萊克．克勞奇,寂寞,2019-09-01,9.0,360,https://www.books.com.tw/products/0010831784?loc=P_0005_081,1.0
記憶的玩物 (電子書),布萊克．克勞奇,寂寞,2019-09-01,,280,https://www.books.com.tw/products/E050052771?loc=P_0005_082,1.0
冰龍【冰與火之歌的起點，喬治馬汀最愛的故事】,喬治．馬汀,寂寞,2019-04-01,79.0,252,https://www.books.com.tw/products/0010816812?loc=P_0005_083,1.0
冰龍【冰與火之歌的起點，喬治馬汀最愛的故事】 (電子書),喬治．馬汀,寂寞,2019-04-01,,224,https://www.books.com.tw/products/E050041443?loc=P_0005_084,1.0
暗夜飛行者【喬治馬汀NETFLIX影集原著】,喬治．馬汀,寂寞,2018-11-01,79.0,331,https://www.books.com.tw/products/0010802220?loc=P_0005_085,1.0
玩火的女孩【寂寞創社10週年紀念版】,史迪格‧拉森,寂寞,2018-08-01,9.0,378,https://www.books.com.tw/products/0010793359?loc=P_0005_086,1.0
玩火的女孩【寂寞創社10週年紀念版】 (電子書),史迪格‧拉森,寂寞,2018-08-01,,294,https://www.books.com.tw/products/E050031431?loc=P_0005_087,1.0
龍紋身的女孩【寂寞創社10週年紀念版】,史迪格‧拉森,寂寞,2018-08-01,9.0,378,https://www.books.com.tw/products/0010793338?loc=P_0005_088,0.0
直搗蜂窩的女孩【寂寞創社10週年紀念版】,史迪格‧拉森,寂寞,2018-08-01,9.0,405,https://www.books.com.tw/products/0010793357?loc=P_0005_089,1.0
龍紋身的女孩【寂寞創社10週年紀念版】 (電子書),史迪格‧拉森,寂寞,2018-08-01,,294,https://www.books.com.tw/products/E050031430?loc=P_0005_090,1.0
直搗蜂窩的女孩【寂寞出版10週年紀念版】 (電子書),史迪格‧拉森,寂寞,2018-08-01,,315,https://www.books.com.tw/products/E050031432?loc=P_0005_091,1.0
時光邊緣的男人【寂藍燙印版】,麥特．海格,寂寞,2018-03-08,9.0,333,https://www.books.com.tw/products/0010780600?loc=P_0005_092,0.0
時光邊緣的男人 (電子書),麥特．海格,寂寞,2018-03-08,,259,https://www.books.com.tw/products/E050023363?loc=P_0005_093,1.0
人生複本 (電子書),布萊克．克勞奇,寂寞,2018-01-01,,273,https://www.books.com.tw/products/E050020714?loc=P_0005_094,1.0
銀翼殺手【經典重譯本‧吳明益專文導讀】,菲利普‧狄克,寂寞,2017-09-01,79.0,284,https://www.books.com.tw/products/0010762208?loc=P_0005_095,1.0
銀翼殺手 (電子書),菲利普‧狄克,寂寞,2017-09-01,,252,https://www.books.com.tw/products/E050014324?loc=P_0005_096,1.0
人生複本,布萊克．克勞奇,寂寞,2017-04-01,79.0,308,https://www.books.com.tw/products/0010747225?loc=P_0005_097,1.0
蜘蛛網中的女孩,大衛．拉格朗茲,寂寞,2016-04-01,9.0,405,https://www.books.com.tw/products/0010709496?loc=P_0005_098,1.0
蜘蛛網中的女孩 (電子書),大衛．拉格朗茲,寂寞,2016-04-01,,338,https://www.books.com.tw/products/E050005094?loc=P_0005_099,1.0
再讓我說個故事好不好,艾加．凱磊,寂寞,2015-11-30,9.0,252,https://www.books.com.tw/products/0010696441?loc=P_0005_100,1.0
再讓我說個故事好不好,艾加．凱磊,寂寞,2015-11-30,9.0,252,https://www.books.com.tw/products/0010696441?loc=P_0005_001,1.0
S. 【中文版全球獨家收藏盒】,"J.J. 亞伯拉罕,道格‧道斯特",寂寞,2014-09-01,9.0,810,https://www.books.com.tw/products/0010646115?loc=P_0005_002,1.0
忽然一陣敲門聲 (電子書),艾加‧凱磊,寂寞,2014-03-31,,195,https://www.books.com.tw/products/E050005088?loc=P_0005_003,1.0
忽然一陣敲門聲,艾加‧凱磊,寂寞,2014-03-31,9.0,234,https://www.books.com.tw/products/0010629242?loc=P_0005_004,1.0
